0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.0024096384,-0.10493039,-0.0021071632,-0.04489157,0.018771458,-0.13856581,0.005765191,0.08546611,-0.020403681,-0.084547676,0.112370305,0.0050622076,-0.039962742,-0.04484179,-0.068428986,-0.106443964,-0.061327405,-0.08898842,-0.056620806,0.029060114
-0.0005910185,-0.10470215,0.00019834816,-0.04205991,0.009266566,-0.14125589,0.0022194588,0.08061098,-0.0036957534,-0.09702788,0.11092955,-0.0131495865,-0.0221569,-0.06208593,-0.04962439,-0.12417369,-0.049693715,-0.08537808,-0.07919018,0.009774971
0.0012904216,-0.10438299,0.0027911938,-0.038918227,-0.0009419851,-0.14289558,-0.00066331675,0.07437133,0.013986859,-0.10617801,0.10634148,-0.030099753,-0.003246704,-0.072259195,-0.027369523,-0.13199839,-0.036023624,-0.07331298,-0.09380102,-0.003692065
0.0043191845,-0.10413208,0.0066579003,-0.03703865,-0.01739541,-0.14163505,-0.0066617127,0.07043976,0.041465502,-0.10404569,0.1002397,-0.0548801,0.022236923,-0.06083284,0.014723834,-0.1227827,-0.018038716,-0.034862597,-0.11281864,0.0012669128
0.006442604,-0.10369162,0.009539447,-0.03373694,-0.028743206,-0.14076279,-0.010022207,0.062982306,0.05973925,-0.10415633,0.08977406,-0.069961086,0.038531773,-0.054416895,0.0397783,-0.106754884,-0.008506129,-0.0028274676,-0.10958411,0.0035999967
0.008511956,-0.103541754,0.011513809,-0.033550017,-0.038981777,-0.1369075,-0.016785692,0.060971644,0.074477926,-0.09167214,0.07986989,-0.086067535,0.045965876,-0.032103613,0.06551483,-0.081103116,-0.005046841,0.038810693,-0.107789986,0.013410126
0.011793481,-0.10289681,0.01488435,-0.030332744,-0.054459527,-0.13067672,-0.02602832,0.051523253,0.09315388,-0.075222075,0.057131935,-0.10364635,0.05283554,-0.0015778048,0.09068763,-0.031713214,-0.0107825445,0.09785438,-0.079628326,0.020771502
0.014673143,-0.10206668,0.018054135,-0.025355648,-0.06733991,-0.12539446,-0.032694884,0.038960725,0.106723905,-0.06394655,0.032848295,-0.11343448,0.05532593,0.017817507,0.0989423,0.014294371,-0.02484645,0.13726728,-0.039056774,0.022727577
0.016602818,-0.10109329,0.021114934,-0.01889867,-0.07595203,-0.12251795,-0.03307844,0.025286824,0.11422209,-0.05961288,0.013905334,-0.111464925,0.053560276,0.02849691,0.089898966,0.046667702,-0.04395457,0.14686212,-0.0015751097,0.026876537
0.018747546,-0.1001339,0.02380024,-0.013010589,-0.084358566,-0.11790764,-0.036138553,0.012156142,0.11846018,-0.05119764,-0.006858299,-0.10948182,0.045822676,0.03789742,0.0749192,0.076078184,-0.064965956,0.14837381,0.033136025,0.021247828
0.021507157,-0.09879585,0.027103411,-0.0056367926,-0.09410596,-0.110225596,-0.03998216,-0.0036393001,0.11929026,-0.03613681,-0.0316211,-0.10179504,0.028928818,0.051754683,0.048488673,0.10426196,-0.08752616,0.13299437,0.06421336,0.0078683235
0.023510242,-0.09755222,0.03028015,0.0015436264,-0.10090114,-0.104820326,-0.039459113,-0.016530005,0.11837662,-0.025071537,-0.047656823,-0.090298325,0.013975965,0.06327245,0.02334184,0.1211134,-0.10469205,0.111941,0.07866148,0.0029632524
0.026389994,-0.095832855,0.03405362,0.009981998,-0.10904352,-0.09480162,-0.04118382,-0.031646673,0.11140884,-0.0049443888,-0.067134775,-0.07329439,-0.011901828,0.07585496,-0.010985161,0.12723586,-0.11078804,0.07087965,0.078893185,-0.016951736
0.029407995,-0.094095066,0.037457854,0.017617803,-0.11631189,-0.08294867,-0.04455038,-0.044987433,0.10093528,0.017363232,-0.084575415,-0.055832554,-0.037855435,0.08229762,-0.0421927,0.12196761,-0.10173413,0.02505081,0.06933937,-0.042318415
0.031979073,-0.092404306,0.040606573,0.024474006,-0.12134235,-0.071935885,-0.046142314,-0.05485761,0.087990075,0.037951156,-0.09442358,-0.038861867,-0.061609756,0.084332205,-0.064639665,0.102462836,-0.08000647,-0.014076298,0.044796064,-0.06551955
0.033835374,-0.09097068,0.043403275,0.030396016,-0.12420268,-0.0639294,-0.04544668,-0.061034076,0.07671396,0.052903417,-0.097573005,-0.025442949,-0.07847273,0.08372132,-0.077133134,0.08175617,-0.059706606,-0.037314843,0.01988495,-0.07959207
0.0355911,-0.08934916,0.04647018,0.036585152,-0.12577742,-0.055925477,-0.043455653,-0.06492133,0.06284406,0.06783084,-0.09505106,-0.013033485,-0.09502843,0.08015475,-0.08166521,0.05116537,-0.030787257,-0.051072042,-0.011962709,-0.0929687
0.037801147,-0.08734197,0.050014284,0.043596026,-0.12674707,-0.045345068,-0.041902974,-0.06751137,0.044586252,0.084648706,-0.089349255,-0.0006055958,-0.111006066,0.07052288,-0.08004548,0.012908535,0.008152245,-0.061294213,-0.043053355,-0.10377535
0.03953097,-0.085998304,0.051734157,0.046860117,-0.12684268,-0.03587064,-0.043187976,-0.06841383,0.029899266,0.09618615,-0.085085884,0.008467176,-0.11623068,0.05676421,-0.073804095,-0.01574212,0.041821927,-0.06804569,-0.05551553,-0.10481093
0.041722838,-0.08421991,0.053904627,0.050827958,-0.12590212,-0.023655023,-0.0447659,-0.06732464,0.011084468,0.10797919,-0.077014074,0.016984567,-0.11772757,0.036117394,-0.06031412,-0.04746146,0.07884449,-0.06951266,-0.059994645,-0.09689024
0.043424662,-0.08235602,0.05657059,0.05511472,-0.12355543,-0.014178232,-0.043976612,-0.063248105,-0.006593214,0.11708506,-0.06466693,0.019864729,-0.11722081,0.017149573,-0.03987883,-0.07467862,0.10625673,-0.056389313,-0.05747509,-0.08876571
0.044968102,-0.08051796,0.059200436,0.059098423,-0.12038371,-0.005642232,-0.043088045,-0.057378754,-0.022854675,0.12344004,-0.051854104,0.019338107,-0.112182505,-0.0018469817,-0.018177176,-0.09212411,0.122270934,-0.040945075,-0.04411959,-0.07619612
0.046817277,-0.07810381,0.062443472,0.06343959,-0.11507646,0.004754839,-0.04227111,-0.047787137,-0.04270899,0.12871191,-0.034500543,0.014705009,-0.10121723,-0.026659867,0.012122159,-0.10629612,0.13289346,-0.019385625,-0.016416108,-0.055052195
0.049295645,-0.07514443,0.06573485,0.06735987,-0.10765064,0.019133449,-0.042988714,-0.03539216,-0.06562475,0.13022347,-0.015116167,0.009131882,-0.07948342,-0.05801603,0.044030663,-0.10979118,0.12969038,-0.002926034,0.024116563,-0.016192077
0.051129013,-0.07291687,0.06787272,0.06934025,-0.101401955,0.02988806,-0.043905556,-0.025387913,-0.08144138,0.12806977,-0.0013755173,0.0055181514,-0.058676768,-0.0793403,0.06388584,-0.10439236,0.1177252,0.0045347223,0.05402151,0.015518531
0.052540615,-0.07082048,0.070195064,0.0711974,-0.09500812,0.03780528,-0.044526674,-0.014589793,-0.093152575,0.12417064,0.008426136,-0.0013848431,-0.03873037,-0.09416364,0.07572121,-0.08879588,0.097713865,0.003694625,0.078886844,0.03758497
0.054154836,-0.06882815,0.071560696,0.07146857,-0.088292934,0.047231384,-0.045964085,-0.0052739438,-0.10348649,0.116159536,0.017527314,-0.0037437538,-0.015143257,-0.10647614,0.081667446,-0.07043353,0.07155686,-0.0003188155,0.09429478,0.06428712
0.056130406,-0.06667931,0.07241111,0.07073614,-0.08025464,0.058633916,-0.047887344,0.0040466073,-0.11261796,0.10273302,0.025740422,-0.003452469,0.013550111,-0.11517117,0.079259835,-0.04430736,0.03459448,-0.009779249,0.0977907,0.093094856
0.058241993,-0.06421498,0.073187165,0.06920184,-0.07067249,0.07050787,-0.049895402,0.014216069,-0.11982659,0.08543989,0.03283925,-0.002902813,0.04423972,-0.119038604,0.07069866,-0.013618459,-0.006762514,-0.02108357,0.09093334,0.11622453
0.05962354,-0.06158456,0.07538914,0.06862394,-0.060839195,0.0770815,-0.052623674,0.027153011,-0.12231696,0.07155644,0.031650696,-0.009336877,0.06874543,-0.11680708,0.053675693,0.020159166,-0.036008958,-0.045343276,0.07918645,0.119846575
0.061348088,-0.05933119,0.07588175,0.06632787,-0.05170978,0.08589972,-0.05413207,0.03538649,-0.12350648,0.05284088,0.033685066,-0.007396528,0.09123951,-0.10948458,0.036475603,0.045490593,-0.064909,-0.053439505,0.055411804,0.12128684
0.06268634,-0.057184007,0.07672253,0.06417306,-0.04307308,0.09198018,-0.056173928,0.04320589,-0.12118449,0.036160454,0.030773979,-0.0058417004,0.1078312,-0.09810705,0.015254932,0.06503873,-0.080898516,-0.061797876,0.026485298,0.113466635
0.06421438,-0.054045085,0.078374155,0.060715564,-0.030896442,0.09794161,-0.059907783,0.05372407,-0.11476847,0.015721891,0.021968964,-0.0041194065,0.12521191,-0.080077745,-0.015348253,0.08381382,-0.089099385,-0.069600366,-0.0145694995,0.096956715
0.06581067,-0.051388692,0.07890904,0.056728657,-0.0200241,0.10413149,-0.061999526,0.060224287,-0.10665227,-0.0056585576,0.01530837,0.0017480499,0.13600339,-0.058599897,-0.041479785,0.09202683,-0.09142701,-0.062206183,-0.054659415,0.07498554
0.067116566,-0.04825892,0.08025622,0.052080076,-0.008303347,0.107746765,-0.0658627,0.06682785,-0.09502091,-0.02457321,0.003706151,0.008899652,0.14124024,-0.035880942,-0.066805355,0.08923455,-0.07921164,-0.049410544,-0.090133384,0.054385986
0.068310685,-0.045514684,0.081101306,0.047467478,0.0019646517,0.1106471,-0.06879566,0.07066886,-0.08266458,-0.041740622,-0.0062672524,0.017754842,0.14048322,-0.013710967,-0.08499552,0.07847984,-0.063472174,-0.028485341,-0.11566554,0.034524247
0.06974478,-0.041627936,0.08229485,0.04029111,0.015442991,0.11285444,-0.07302299,0.07302026,-0.064035654,-0.061360918,-0.019951234,0.03260721,0.13237455,0.013551709,-0.09934641,0.05209415,-0.037345536,0.009666724,-0.13257766,0.012746335
0.07144757,-0.03777684,0.08252342,0.032261528,0.028972268,0.11554742,-0.07493167,0.07197235,-0.04337885,-0.0824011,-0.029685756,0.048845477,0.1172332,0.04226925,-0.103644274,0.020105558,-0.012561344,0.054968458,-0.1344078,-0.014411886
0.07261796,-0.034843545,0.08256738,0.025707223,0.038451128,0.11644524,-0.075945064,0.06893918,-0.027575968,-0.09505513,-0.034069728,0.060532816,0.10120554,0.059584323,-0.096781574,-0.005707138,0.0013464661,0.08652833,-0.12015831,-0.029369354
0.073640265,-0.032022182,0.082623534,0.01922707,0.047015447,0.11632846,-0.07704255,0.06441498,-0.011892365,-0.10447978,-0.037016924,0.07182558,0.08233446,0.07261671,-0.083402574,-0.031001966,0.009940008,0.11210356,-0.096515976,-0.03896729
0.07475646,-0.028801681,0.0823565,0.011410251,0.055773977,0.1154079,-0.07688194,0.05678014,0.0048225056,-0.11188501,-0.03562359,0.08264728,0.058426455,0.08176654,-0.059437566,-0.05474659,0.011406205,0.13083708,-0.058619797,-0.04676324
0.07555632,-0.026182646,0.08215957,0.004994311,0.062219664,0.113967344,-0.07674118,0.049240015,0.018232604,-0.11539452,-0.03285207,0.09046079,0.037411395,0.085285224,-0.036001492,-0.070729,0.00706342,0.13789998,-0.024916342,-0.049593873
0.07689899,-0.02284508,0.08070253,-0.0037671463,0.070087336,0.11221168,-0.07215734,0.03715211,0.034262877,-0.11862479,-0.023266438,0.093659505,0.007981179,0.08684898,-0.0015380913,-0.07999149,-0.0013060308,0.13004506,0.022333315,-0.059816085
0.0779471,-0.020198734,0.07936387,-0.0107578905,0.07584063,0.11027928,-0.06785207,0.026451964,0.0465853,-0.11891793,-0.014257278,0.09361203,-0.016042957,0.084793024,0.026420007,-0.08186813,-0.009942657,0.1138656,0.056681175,-0.06620302
0.07879348,-0.018250754,0.07791255,-0.01611021,0.07957739,0.1085318,-0.062816516,0.017648818,0.054629173,-0.11735871,-0.0055805994,0.08853773,-0.03345833,0.080770366,0.04548777,-0.07635037,-0.014951566,0.09237752,0.07700506,-0.07138387
0.080355234,-0.014278532,0.075075895,-0.026825586,0.08586202,0.103874035,-0.052439593,-0.0009347042,0.06809199,-0.110293,0.013761545,0.07812012,-0.064270206,0.06750213,0.08042361,-0.056812182,-0.025482867,0.038741924,0.105160594,-0.07746506
0.081186235,-0.010679478,0.07344548,-0.036413312,0.08893294,0.098469734,-0.04614612,-0.018260345,0.07538318,-0.10000414,0.033127718,0.06946004,-0.082774945,0.050852295,0.103828266,-0.031437535,-0.038259465,-0.0060512978,0.110349566,-0.08041833
0.08207175,-0.007969253,0.071367286,-0.043548457,0.09128761,0.09417664,-0.038220596,-0.031526662,0.08069164,-0.09090809,0.04676827,0.056716707,-0.09672928,0.03775058,0.11521466,-0.009366657,-0.03895469,-0.04376944,0.106526956,-0.07989329
0.082898,-0.0044012154,0.06899768,-0.052748695,0.0921546,0.08793151,-0.028938016,-0.04856313,0.08264561,-0.07717981,0.065452956,0.039003287,-0.10574504,0.020643027,0.11804939,0.023129461,-0.034071714,-0.08223044,0.084768,-0.0794598
0.08380293,-0.0011284086,0.066231705,-0.060898162,0.092622034,0.0818069,-0.01825176,-0.06356529,0.08346681,-0.06333646,0.07980002,0.018746248,-0.11137947,0.005363966,0.112026155,0.051216047,-0.02088461,-0.112342425,0.05822928,-0.0726678
0.08419633,0.0023704574,0.06414815,-0.0695381,0.09033517,0.075304925,-0.010038073,-0.07858453,0.07878236,-0.04932314,0.09491161,-0.001223516,-0.107232384,-0.006588955,0.09403511,0.07788235,-0.0016131509,-0.12317565,0.022969315,-0.07133501
0.08479164,0.0054900176,0.061498187,-0.07681813,0.08835099,0.06906863,-0.00010523466,-0.09066503,0.07432839,-0.035651386,0.10376387,-0.022052066,-0.102177374,-0.016360141,0.07210984,0.0954074,0.021160295,-0.12671041,-0.0071437093,-0.059850574
0.08560394,0.007822825,0.05834057,-0.08174719,0.08690829,0.063581385,0.011211842,-0.097676024,0.070341535,-0.023341019,0.10350388,-0.042274848,-0.095979914,-0.02348435,0.048761975,0.09964518,0.043090396,-0.12128854,-0.024926709,-0.035436407
0.08625504,0.011628214,0.054482464,-0.089523464,0.08211729,0.055595294,0.024910996,-0.107773595,0.06004365,-0.008177427,0.103831016,-0.068789676,-0.08015359,-0.026793346,0.009306647,0.099124916,0.0753785,-0.09740124,-0.045576952,-0.0076617035
0.08671454,0.014571219,0.05128951,-0.09508075,0.07739881,0.049358685,0.035993326,-0.113411255,0.050181195,0.0025874076,0.09912566,-0.088594995,-0.064936064,-0.026155986,-0.022907456,0.089409694,0.09714238,-0.07081441,-0.051259886,0.017506188
0.0871141,0.016697286,0.04864711,-0.09857533,0.073817715,0.04458594,0.044691063,-0.11595375,0.04297416,0.010614494,0.09157028,-0.101182245,-0.05314409,-0.025315676,-0.044372983,0.07661667,0.10653231,-0.0499995,-0.04982409,0.038186025
0.08733344,0.020680912,0.044425428,-0.10478928,0.064672366,0.037275296,0.057972405,-0.11750087,0.025986953,0.018223286,0.07589958,-0.12088476,-0.029833293,-0.013475852,-0.07937863,0.043138012,0.11674873,-0.009600333,-0.027738422,0.06778706
0.08755786,0.022837343,0.041769434,-0.107671626,0.059756633,0.03295142,0.06579884,-0.11694706,0.017120954,0.023279313,0.063727506,-0.12899318,-0.017092058,-0.008484154,-0.094753206,0.022283586,0.11453735,0.010400604,-0.014722987,0.083843164
0.088325165,0.025313396,0.037222303,-0.109600365,0.05457029,0.02592081,0.07768806,-0.11164209,0.007827233,0.032274388,0.041078016,-0.13422224,-0.001616546,-0.006529258,-0.10592401,-0.0071454654,0.09312668,0.03411694,-0.00040033928,0.10645581
0.08886483,0.028789682,0.03171354,-0.11217593,0.04581561,0.018141007,0.09077221,-0.103131786,-0.0057964292,0.038222287,0.011705323,-0.13712643,0.016324198,0.0013563713,-0.11114868,-0.045883045,0.059180878,0.053749274,0.023386206,0.1233199
0.089068145,0.031513765,0.02761554,-0.11369542,0.037868198,0.01308254,0.09972254,-0.09425415,-0.016738111,0.03927133,-0.012481684,-0.1351648,0.027390556,0.008459906,-0.10569531,-0.07384028,0.027871175,0.05763352,0.0423569,0.12832592
0.089370474,0.034558307,0.022655895,-0.114430346,0.029168734,0.0070602647,0.10911706,-0.08218039,-0.02740258,0.040471476,-0.040024493,-0.12749872,0.03749894,0.013352671,-0.091812305,-0.09855631,-0.012354526,0.055637307,0.05302115,0.12412228
0.08928289,0.036242932,0.020257382,-0.11466511,0.023469571,0.005146041,0.113381565,-0.074450664,-0.033394273,0.038007457,-0.054559402,-0.12076378,0.040110484,0.015601982,-0.078660145,-0.107432805,-0.032324146,0.0464334,0.05577663,0.11880199
0.08939929,0.040355805,0.013323845,-0.11348571,0.010779154,-0.0012570054,0.12255314,-0.052468326,-0.043587342,0.034230158,-0.08900986,-0.09878581,0.04206568,0.015050815,-0.039415937,-0.11548888,-0.083649084,0.024093958,0.041037705,0.08945656
0.0895098,0.043786444,0.007132751,-0.11137104,-2.4455461e-05,-0.006598691,0.12899767,-0.031627554,-0.05039204,0.030617556,-0.115698144,-0.07438414,0.040851325,0.010252491,-0.0020021617,-0.1106795,-0.119631425,0.004142884,0.017518599,0.057149407
0.08937899,0.046363942,0.0026696948,-0.10930542,-0.008253499,-0.009229008,0.13235201,-0.015771225,-0.053474404,0.0263621,-0.1309801,-0.05470129,0.03595603,0.004127383,0.025310876,-0.0977818,-0.13409588,-0.010124959,-0.0072126756,0.03377787
0.08926358,0.04968266,-0.0035632132,-0.10536936,-0.018712444,-0.01283223,0.1351384,0.0065782806,-0.05476957,0.021369249,-0.14630304,-0.025555413,0.027016303,-0.008136488,0.058708172,-0.07024761,-0.13918714,-0.021366812,-0.04401071,-0.0005513276
0.08926281,0.05185451,-0.007911737,-0.10194257,-0.024987089,-0.015610999,0.13572298,0.021442499,-0.054127384,0.019468723,-0.1513103,-0.004176651,0.021864211,-0.017475644,0.075761504,-0.04775533,-0.13236967,-0.021880059,-0.06682329,-0.02505326
0.08959173,0.053822953,-0.012713074,-0.0973315,-0.030092819,-0.020240882,0.13456774,0.036917474,-0.05242135,0.019974293,-0.15084809,0.020351844,0.019137105,-0.026460042,0.08720939,-0.021819182,-0.11574236,-0.014982842,-0.0820236,-0.054493017
0.08958232,0.055983894,-0.01746268,-0.09227207,-0.035568155,-0.022889838,0.13218018,0.051671766,-0.04806357,0.019383576,-0.14558262,0.04239791,0.013195824,-0.03787109,0.09182667,0.0068132705,-0.08867305,-0.0028317343,-0.09457249,-0.07285849
0.088940166,0.05823629,-0.021615554,-0.08735109,-0.041835595,-0.021211205,0.12975377,0.06572774,-0.040128496,0.01609049,-0.13704929,0.058089893,0.00074165646,-0.054237634,0.08859985,0.03666683,-0.0556233,0.017249037,-0.10631059,-0.07135947
0.08877774,0.06024509,-0.026160305,-0.08147956,-0.046234522,-0.022594925,0.12497528,0.0781177,-0.032710925,0.01613476,-0.123126216,0.07488622,-0.0053579803,-0.06377747,0.08025326,0.06084021,-0.02153583,0.03501283,-0.10254545,-0.07714904
0.08861772,0.06209926,-0.030597128,-0.07521386,-0.049961794,-0.02377661,0.1190646,0.08919345,-0.024290657,0.016884772,-0.10540867,0.08914033,-0.010108071,-0.07096365,0.06631428,0.07998865,0.011306317,0.05229331,-0.08750413,-0.07950337
0.0883874,0.06419725,-0.035639208,-0.067603804,-0.053341523,-0.024947729,0.11099183,0.09958602,-0.013757072,0.019070365,-0.08201863,0.1016694,-0.013245936,-0.075598106,0.045633513,0.0939959,0.04377392,0.06749981,-0.061376546,-0.07992105
0.08830541,0.067021154,-0.04316165,-0.05551298,-0.056949623,-0.028153157,0.09636599,0.112335145,0.0012985234,0.023590138,-0.043176476,0.11651501,-0.013713967,-0.07488144,0.01147216,0.1034812,0.08383297,0.078345105,-0.0077420385,-0.07800836
0.08697452,0.069952674,-0.04955096,-0.044439204,-0.0600127,-0.023103438,0.08584404,0.11995245,0.022280322,0.030951696,-0.008875577,0.11829632,-0.013378426,-0.08054825,-0.029198313,0.09624732,0.09240761,0.09268775,0.038631264,-0.07204018
0.08683869,0.07266104,-0.057222504,-0.030849203,-0.061556865,-0.026293328,0.06739114,0.12665498,0.037572615,0.036364563,0.033387564,0.12203502,-0.007645059,-0.06658888,-0.062194653,0.08279065,0.104798175,0.07733177,0.09413339,-0.060932733
0.0864553,0.07431255,-0.061658237,-0.022567717,-0.06158104,-0.026427552,0.05676138,0.12786582,0.047477104,0.040512882,0.056466077,0.118928105,-0.00182025,-0.054952722,-0.07762781,0.06676017,0.09731544,0.060756344,0.11728484,-0.055996574
0.08596962,0.07570595,-0.06537175,-0.015359671,-0.06106471,-0.025593968,0.04787702,0.1272662,0.05623647,0.044504393,0.07430828,0.11330629,0.0045083766,-0.043241877,-0.08742702,0.048825808,0.08235006,0.042213973,0.1307569,-0.052758664
0.08511213,0.07734291,-0.069568455,-0.0069262506,-0.059258506,-0.023221368,0.03852326,0.12332938,0.06589152,0.05080387,0.09009648,0.10325721,0.015429865,-0.02640208,-0.09016155,0.023421627,0.05612663,0.013130625,0.1323346,-0.05304128
0.08440685,0.07955361,-0.07603283,0.0062635397,-0.056124136,-0.023442915,0.020685537,0.115659975,0.07522377,0.05636187,0.11201645,0.08632768,0.03008955,0.0051229973,-0.0847575,-0.012496571,0.022457272,-0.03823461,0.12269494,-0.03757031
0.08360153,0.08123199,-0.080910675,0.016435504,-0.052349415,-0.022621175,0.00791562,0.10650318,0.08099655,0.060876265,0.122527935,0.070815824,0.04324907,0.031874336,-0.07042322,-0.038169287,-0.0016232688,-0.077720106,0.101225175,-0.026328577
0.08279712,0.08245059,-0.08450404,0.024063814,-0.048690654,-0.021150248,-0.0007348651,0.098063074,0.08461831,0.064573884,0.12628032,0.05821739,0.053514563,0.05227466,-0.05455624,-0.05444258,-0.015884595,-0.103287704,0.080108404,-0.018809684
0.08220642,0.08348579,-0.08770404,0.030977933,-0.044821303,-0.021028405,-0.009448647,0.088933244,0.08492981,0.065387875,0.12626202,0.045825504,0.06024467,0.070905,-0.035548054,-0.06315311,-0.020639634,-0.11959228,0.054531157,-0.004927829
0.08167443,0.08439446,-0.09064154,0.037359457,-0.040982533,-0.021192461,-0.017775856,0.07959658,0.08388212,0.064983465,0.12357029,0.033835746,0.06458676,0.08637893,-0.016453043,-0.06718845,-0.0209509,-0.1274858,0.029639317,0.010691565
0.08132852,0.08550731,-0.09449953,0.045918223,-0.035899267,-0.023580415,-0.031129291,0.06600606,0.0784684,0.059531637,0.117015116,0.015950857,0.06448542,0.103257954,0.009365703,-0.06647099,-0.017260324,-0.12498327,-0.008793967,0.04064872
0.080522574,0.08676168,-0.09886679,0.05558167,-0.028662842,-0.02501372,-0.04379949,0.04856167,0.07035014,0.05420796,0.10315778,-0.0015691721,0.06483746,0.11914214,0.04107652,-0.057076227,-0.0030858708,-0.1103709,-0.04724167,0.06968807
0.07910667,0.088387296,-0.104698375,0.06844147,-0.01703598,-0.026718369,-0.05874574,0.022701273,0.054780934,0.044995535,0.07707572,-0.021101313,0.06272507,0.13440293,0.08294253,-0.032092877,0.02770696,-0.07359307,-0.08942327,0.105001
0.07809371,0.08918516,-0.10768826,0.07488317,-0.009913092,-0.027057035,-0.06452279,0.008528092,0.045525704,0.0405971,0.060612276,-0.028642315,0.06047734,0.13878861,0.101512454,-0.014852391,0.04685517,-0.05038565,-0.100681566,0.11829449
0.07752637,0.08990277,-0.110529296,0.08119205,-0.0036632973,-0.02929493,-0.07287995,-0.005583901,0.034200575,0.031063307,0.043945942,-0.0391226,0.05082815,0.13369359,0.10993317,-5.918115e-05,0.053155385,-0.020693747,-0.10758989,0.12597151
0.07650823,0.09064848,-0.1135196,0.087574095,0.004424982,-0.030967053,-0.07870441,-0.020514268,0.020380324,0.021461768,0.024796272,-0.04475925,0.040015586,0.12423796,0.112465516,0.018835295,0.06097228,0.0100953225,-0.099579416,0.12639113
0.075541295,0.091351815,-0.11655479,0.09393749,0.012902082,-0.033633225,-0.08501756,-0.03603502,0.0040456573,0.008205012,0.0044432366,-0.049858104,0.024058942,0.105491765,0.104614995,0.035643306,0.05892784,0.04180721,-0.08286599,0.11591629
0.07414016,0.09214818,-0.12031728,0.10159907,0.024297548,-0.037321415,-0.091273256,-0.054840863,-0.018356146,-0.010343276,-0.020185873,-0.05218416,0.0017334347,0.07385838,0.0835012,0.052284904,0.047037683,0.07389181,-0.050207574,0.09037556
0.07363157,0.09271006,-0.12296004,0.10737387,0.031070499,-0.04113933,-0.09909063,-0.069301195,-0.034999933,-0.02776054,-0.039281737,-0.059269767,-0.019503498,0.040242102,0.05973901,0.05623577,0.021104528,0.09709361,-0.028072068,0.054954775
0.073530026,0.0930667,-0.12464762,0.11130446,0.03478173,-0.044069063,-0.105656825,-0.079315834,-0.045838173,-0.040900495,-0.05242793,-0.06672162,-0.035669964,0.011907864,0.039184816,0.052850954,-0.0057619065,0.10881852,-0.01352622,0.0208166
0.072154336,0.09343655,-0.12710705,0.11555966,0.044525664,-0.04845784,-0.106039874,-0.08990085,-0.064756185,-0.05973906,-0.06337523,-0.060789693,-0.054890294,-0.02945708,0.0010475075,0.042035855,-0.0304992,0.09414827,0.014358147,-0.018608803
0.071095936,0.093688436,-0.12898001,0.11872037,0.05194792,-0.052223597,-0.106063396,-0.09750747,-0.07905794,-0.07529725,-0.07014489,-0.056146227,-0.069448784,-0.06526747,-0.03119433,0.026580404,-0.05240191,0.07419682,0.032535736,-0.05303026
0.069731705,0.0938082,-0.13069676,0.120915964,0.06003975,-0.056714386,-0.10306593,-0.102424875,-0.092684455,-0.0918112,-0.07115817,-0.04757265,-0.08033279,-0.10181626,-0.06309551,0.0027955407,-0.06840682,0.04108586,0.041606385,-0.08110243
0.06745676,0.09374816,-0.13264559,0.12232255,0.071142845,-0.06315652,-0.0945451,-0.10389413,-0.10697761,-0.112048335,-0.062652,-0.032460745,-0.086060405,-0.14100434,-0.09456848,-0.034062743,-0.074779056,-0.010021531,0.03830614,-0.09746535
0.06553934,0.09356576,-0.13396186,0.12264115,0.07962448,-0.068957254,-0.08624073,-0.102907285,-0.11608131,-0.12803586,-0.051998213,-0.020893624,-0.08613358,-0.16860956,-0.11244747,-0.06539373,-0.07427978,-0.047059517,0.025651034,-0.101117186
0.06465853,0.09347905,-0.13460504,0.12291163,0.0835034,-0.072126046,-0.082603745,-0.102764644,-0.12048549,-0.13616426,-0.047359485,-0.016324693,-0.085382335,-0.18397728,-0.12048114,-0.08162696,-0.07636852,-0.062144253,0.018978503,-0.104521886
